Date,TCS.NS,INFY.NS,LTIM.NS,PERSISTENT.NS,COFORGE.NS
2025-01-14,0.007926403231399244,0.010194400056825885,-0.025794294602476033,0.0007947112060023055,0.008464228954443894
2025-01-15,-0.003963687526921042,-0.002929780021497923,0.006915070948388955,0.030691666562333887,-0.008919690363250712
2025-01-16,-0.0053357099799311025,-0.006027531980525509,0.028814496603762247,-0.0016033223470407502,0.022001530971169844
2025-01-17,0.009839594522593621,-0.033236775358126115,0.012233498718801375,0.00879603133288227,0.016808441829869562
2025-01-20,-0.015152257127577139,-0.004998520280334266,-0.014910028568576176,0.017710377654597965,-0.0014384124608474384
2025-01-21,0.0014569940645079871,0.004824683893456266,0.00024680080679332327,-0.02060521767530809,-0.035601833099663326
2025-01-22,0.008296563925877999,0.0093066123410981,-0.005419065547167808,-0.05807123570314174,-0.025174405192991807
2025-01-23,-0.020397252757394332,-0.012874923236257173,0.007965364681663298,0.08337852288228838,0.0935391100479682
2025-01-24,-0.0023047638491945385,0.0013785895552211724,-0.004617790267092337,0.007567437838606603,0.00017197508435446828
2025-01-27,0.012977222651575318,0.005287224734962136,-0.01929569563144308,-0.01401344258275717,-0.01381139075673471
2025-01-28,-0.00040804845617956314,0.00996813423781617,0.0021467549437847173,-0.01949588298909766,-0.029296290612142
2025-01-29,-0.011200372914961955,0.0019375160123884273,0.011827351251009335,0.034208760890587026,0.002914806357090221
2025-01-30,0.011494076484372768,4.622615239321948e-05,0.004182300390929973,-0.024126650383032217,-0.035506335402912724
2025-01-31,-0.0025418737451167765,0.005066341277238917,0.007024725566733032,-0.0062289343988389655,-0.013204176734990802
2025-02-03,-0.0024932710144069028,-0.0006139762443384596,-0.012901042881243682,0.01549416755343007,0.017866343057075615
2025-02-04,-0.0034260110539837112,0.00605327058522114,0.006269417701165602,-0.007052068499989996,0.0008625092924973553
2025-02-05,-0.0045464703565269065,-0.0015775605551486777,0.01987860815081968,0.011953145302018698,0.004426753954784804
2025-02-06,-0.005131253302848744,0.006668829831780807,-0.0164305121834686,0.003217234300044339,-0.0008324223294393688
2025-02-07,-0.010842471379413854,-0.0039730279843946175,0.004285461600723191,0.006396524117483788,0.004011040451630747
2025-02-10,0.009475056345103094,-0.00473870461088457,-0.019401112364191158,-0.03489195336137288,-0.0067214504040906745
2025-02-11,-0.0034906326967023855,0.012382637452656846,-0.0060907577081360156,-0.013149618516912582,-0.023629050812745557
2025-02-12,0.002235800144076069,-0.001064240856015297,0.010506777006337287,-0.015733477019078998,-0.005848930710419441
2025-02-13,-0.00012455993466138106,-0.0006850703656746671,-0.008351871671198385,0.0026818742099447715,-0.006187867883880135
2025-02-14,0.006403592771651628,0.007215361406681632,-0.016064029701188146,-0.01781652984667149,-0.010372910252598537
2025-02-17,-0.0019664860470701376,-0.0018477875587171568,-0.0013245164988396176,0.00011577678600829637,-0.008360491043403712
2025-02-18,-0.01752691380058956,-0.004253887633765417,0.025710110267398164,0.0374825952853647,-0.008398704442071789
2025-02-19,-0.010161676039992974,-0.009359100246886421,-0.02253408920932188,0.030646014453943236,0.023766441466572946
2025-02-20,0.00018278068926597807,0.009319047468433069,-0.012352294652211781,0.004488838830455255,0.003827976655072518
2025-02-21,0.009640612870576482,0.002319022416781142,-0.010199390804853346,-0.027814322210691935,-0.030978825151268267
2025-02-24,-0.0021401424156234465,-0.0009913082134588753,-0.021087065365616182,0.015030532449250596,0.04493543167069376
2025-02-25,-0.0045825553091221865,0.010063840275455347,-0.008807223413982703,-0.01560359549848695,0.008726265519620862
2025-02-27,3.52146800897922e-05,0.0028047262418545884,-0.012462476965386894,-0.001617206506230583,-0.014413938258136546
2025-02-28,0.006260741989395649,-0.0016785071873032867,-0.0018579853822754538,0.01127866759621464,0.02562561316119386
2025-03-03,-0.005094917557627423,0.0044032287510366,0.02751976278978247,-0.01004666660365175,-0.008597406135835128
2025-03-04,0.02011629533611373,-0.0029390136556261114,-0.022336601785063224,-0.017707952962854382,-0.010844194923528002
2025-03-05,-0.01687406824822326,-0.0074638093203719304,-0.002398010480175211,0.02405854259316657,0.0590289642339783
2025-03-06,0.013346397683214039,0.0006227817656306786,0.00842153894008479,-0.018345192280008697,-0.026406124483266433
2025-03-07,0.011214487423643563,-0.008997067628650742,-0.012642350048480471,0.003931553740534643,0.019262030744258928
2025-03-10,-0.0013196348101422797,0.013787724595114691,-0.006193667446241501,-0.016740735183545605,-0.017996503287367616
2025-03-11,0.0025051799875600075,-0.017189112814706694,0.0029720465891429583,0.020530487576313018,0.01937467720379396
2025-03-12,0.010046052009370518,-0.013950128488280214,-0.007322226788596328,0.01905883418715796,-0.001280109705087188
2025-03-13,0.006577441163863421,-0.0017434781907982961,0.0009840804490813823,-0.006336491876528451,-0.009513368867905398
2025-03-17,-0.004216383036932471,0.006028787574198527,-0.02470886398423319,0.007666570633408496,0.00952689431359706
2025-03-18,-0.013254047830794754,-0.013254047830794754,-0.013254047830794754,-0.013254047830794754,-0.013254047830794754
2025-03-19,0.010697263194789182,0.008665151642250528,0.012163896424962147,0.032558227939158885,0.03573004852419803
2025-03-20,0.006278648564959416,0.005681434592940274,0.0002463004328064674,-0.028958234744006328,-0.0087504095619865
2025-03-21,0.0034742393244738194,-0.015051766976758654,0.021454704421381924,0.01485640270031657,0.021278125247237576
2025-03-24,0.0001974308363831244,-0.013788417892629223,0.008000063309860998,0.013338757868224698,-0.010981518663989713
2025-03-25,-0.005171163440414642,0.009090463086181898,-0.016110674818368313,0.011880618371728727,0.010914533654310339
2025-03-26,0.0038472967975224795,-0.00810243947580407,0.012760288128975655,0.0024082872487499116,0.018499209349512352
2025-03-27,-0.0014247232005996447,-0.0030912243174511587,0.0021432568488428984,0.01665553618235969,0.004314778361516802
2025-03-28,0.005376874703159605,-0.002938404520983307,-0.01818983595326312,-0.00510416130332263,0.017989318657220213
2025-04-01,0.009387074687533501,-0.003657198473036225,0.01033332439853145,-0.03151284464518654,-0.016485166955041895
2025-04-02,-0.010312888768955728,0.006992352176414427,0.00804147360842662,0.011744147297069957,-0.010858930322080663
2025-04-03,0.0024344496377700364,0.007752238522185977,0.007243371090669255,-0.06079879791308151,-0.038060412238090154
2025-04-04,0.00554020067278823,0.006072861904108447,-0.012032979014512384,-0.002511472535281313,-0.04337986803171506
2025-04-07,0.017753808706787305,-0.013086127055849085,0.0061577541192155555,0.017539242824372872,-0.015810055421205678
2025-04-08,-0.011709726337993009,0.005221081150066115,0.011371427908642207,-0.012721433322820152,0.0031229466347842023
2025-04-09,0.007936980432964143,0.0043891150242501495,0.005694340220029789,-0.020692150004784332,-0.001168836105574566
2025-04-11,-0.011511632629466043,-0.0027617413434509967,0.025002310394715347,0.024860649981468867,-0.007957328874429393
2025-04-15,-0.011037277545306111,-0.0045181584254474095,0.001755954977491283,0.020829364535634217,0.007176790301010504
2025-04-16,0.007243558709655721,-0.009694251110474266,-0.0102184297359887,-0.002835794581587079,-0.009617300052427521
2025-04-17,0.00533211978792541,0.0022132862958455647,-0.02223948133741638,0.02505038851638915,0.027216951396544637
2025-04-21,-0.015739393151146416,-0.0006486684123210296,0.002259071414122942,-0.009347670914740445,0.027346903031433584
2025-04-22,0.0035294905570590865,-0.013926684556313101,0.011037318848703442,0.01796961182729834,0.008290549676567489
2025-04-23,-0.013185220252607488,-0.006536913513846568,0.006351685741523193,-0.002493002115218537,0.018293476533406884
2025-04-24,-0.0003043481096996971,0.0006655637905968489,0.002401866279910124,0.0016848217495183454,-0.016217583028840278
2025-04-25,0.006347881555176911,-0.001237706149843313,-0.015061487889921383,0.015235663089404446,0.011787817369439367
2025-04-28,0.0009264201521221988,0.003515205167221383,-0.0003495710780584598,0.00478910310222511,0.0005394974582908804
2025-04-29,-0.0038666237292576695,-0.001915957631442075,0.012272612184455774,0.009635384515561259,0.0022131317075562047
2025-04-30,-0.0019301837049354813,0.005233201248488141,0.0009725642683775944,-0.011885666046827092,-0.020843437116765465
2025-05-02,-0.009297846394535635,0.0018193197697475,-0.005673199915443711,0.013143221326468712,0.006901141206494873
2025-05-05,0.0040025085333591,-0.0016380657909172392,0.0077413563399545155,0.020362670911109944,0.013507037931511822
2025-05-06,0.005045678788510395,0.00531733891356018,-0.015079729792477306,-0.016315377886673026,-0.006052068038901949
2025-05-07,-0.005739327682411676,-0.003542941120277876,0.003523839686618642,0.013033550917751265,0.021737274127093812
2025-05-08,-0.001181993051732543,-0.000231155473396302,0.006690112183839041,-0.008572249007655505,0.017840735512631246
2025-05-09,0.000907529624329832,0.0008866848688169489,0.00804533212736717,-0.0014527229320977432,-0.00611951833415115
2025-05-12,-0.01378559721571189,0.011346079018619032,0.0018939603856962944,0.011819635747595564,0.014079080744558603
2025-05-13,-0.005006833398364694,-0.011954841358064867,0.02029866867439082,0.004687818225044327,0.019109199241356865
2025-05-14,-0.0037268755611323257,0.0017901736040935468,0.009779122391960172,-0.013702728900802059,0.010282855980339756
2025-05-15,-0.0028097302700568344,0.0012901936966173925,-0.011622938406040605,-0.029965437916756037,-0.011858665896268071
2025-05-16,0.0032205264756725183,-0.005994913949189617,0.011187175167348948,0.0164456176047912,0.004284512639695083
2025-05-19,0.0011039259500509602,-0.006003991798143673,0.007607010955568166,0.00791973549950269,-0.004913281011890192
2025-05-20,-0.0006449602541383015,0.005710610665399798,0.004261172229475987,0.0012214092510682093,-0.0032967723966238075
2025-05-21,0.0009713127560862511,-0.0018094699674573687,-0.00319694027336925,-0.0027941800225407586,0.000487173221616192
2025-05-22,-0.0008001431126620599,-0.00034163908067574855,0.01102952278013741,-0.0024150345495857293,0.012653395653364263
2025-05-23,0.0012626016626830962,0.0016240736309879374,0.0039944737762644365,0.004647199512819451,-0.002317429811016726
2025-05-26,-0.0037323351777462394,-0.00018717283246945902,0.0027859752621926578,-0.00506154229307735,0.005804211163272458
2025-05-27,-0.003415877931308592,0.0009545119171319475,0.006793155175835416,-0.0004708142321189872,0.008029379626301621
2025-05-28,0.0006665284024812658,0.0020345299902303857,-0.000693610413512269,-0.010001006415409032,0.0018385801936036542
2025-05-29,-0.007553752577920271,0.0010732415181121512,-0.0020166583437175546,0.007615572538183393,0.011457977881814657
2025-05-30,0.001549827593994118,0.010943319283064558,-0.00011185081636757611,0.00585937036686208,0.0022064152086320836
2025-06-02,0.0030536378665003416,0.0012765975741087648,0.007698066251006272,-0.014344622428487351,0.011073058865017704
2025-06-03,-0.006327074394194337,-0.0002894328482027069,0.004415868244038762,0.0005059779997599635,-0.0034406125812998477
2025-06-04,-0.0016536189047154342,0.0019592511887375767,0.014674008215249312,0.00011703800495213666,0.011085558687667365
2025-06-05,-0.0074904181155705536,-0.0025911088756998173,0.0009278899674262904,0.01680259835040049,0.019192318458388105
2025-06-06,-0.0011456803340724646,0.001069395021007248,-0.0006911069815867133,0.00444543832267627,0.0003408932295269401
2025-06-09,0.0010909222315062025,-0.0041851975181263976,0.00033569128545455143,0.00989632364786801,0.0003782158636229573
2025-06-10,-0.004696696228066819,-0.002027698265113469,0.007259451794079143,0.009892948427027468,0.003534257434966232
2025-06-11,-0.009970043216039025,0.00918847032007147,-0.010895735413121232,-0.009291499764495377,-0.020243230421341803
2025-06-12,-0.0025289937794938065,-0.005501413605846099,0.012274640688945829,0.0010703402992116905,-0.009384323777511501
2025-06-13,0.0031104149001444626,-0.004344031772291056,0.0023494143625214705,-0.0069250481678576606,0.004240369435721781
2025-06-16,-0.0009955524160640099,-0.002057507292642216,-0.011804863739050625,0.0073655207832873295,0.004857641822520213
2025-06-17,-0.0017984270013628205,0.0026481371539695863,0.004639094832501993,0.0008898983363188383,-0.0012234622245190308
2025-06-18,-0.01004754494956806,0.00401973235367886,-0.003376217646794315,0.0012688235300178097,0.004486856223299
2025-06-19,0.0014496561270174162,0.0005005472634131147,-0.005831832532710126,-0.011882266801364096,-0.012358829508453979
2025-06-20,-0.004997669601886346,-0.005632221167585721,-0.006826681414994348,0.02624680973518837,0.012551616021276602
2025-06-23,0.0025884092505847854,-0.00934364307356729,0.005762231059568168,0.01056866926644638,0.014371750357812072
2025-06-24,-0.0010436114597746234,-0.001616473537313012,0.001587764798205071,0.0003109421144226877,0.01668875557945944
2025-06-25,-0.0003053814554730139,0.0046127094031874205,0.002250125387278777,-0.011957915343299149,-0.006602765542753507
2025-06-26,0.00041139655744691227,0.0019635635523967154,-0.010374430717832981,-0.007431640058629474,0.005528944705830888
2025-06-27,0.00425055272971076,-0.0005088481687706026,-0.010547277697475491,-0.0030050690434378887,0.010526567095592645
2025-06-30,0.0027880148324921084,-0.007130369195746376,0.001256815816650327,0.0018771598933533737,0.009808274266420055
2025-07-01,-0.00636912793848942,0.006121175757229138,0.0005565676179010411,0.0025078605046080886,0.00196477791253928
2025-07-02,-0.0030504154735519697,0.00111738759306155,-0.0010883842710101659,-0.005165064585940593,0.0006881497303527731
2025-07-03,-0.005956201511635733,0.005716736461795742,0.004401392014271488,-0.010059872353473498,0.006952203466810029
2025-07-04,-0.002432941538294141,0.0054953092569661015,-0.009601982850738468,-0.017205407981757976,-0.0016786336301427953
2025-07-07,0.005307433504844857,-0.0007062909071402406,0.01405425119103024,-0.001778914139307767,0.0031056789656875175
2025-07-08,-0.004601212086732609,0.004177574843166469,0.0005572988394099902,-0.01270873645025752,0.001072546241981118
2025-07-09,0.0011894474598457836,0.0047315171639349465,0.0004031344814667704,-0.0026402423874142206,-0.0016434534524803939
2025-07-10,0.007363422612305441,-0.003121605971186483,0.0061114031149420486,0.00026692024206122125,-0.014938720744403555
2025-07-11,-0.016933128247919788,0.004948961051713984,-0.003693369100984053,-0.00015120629652940615,0.00737029058964141
